CD,CSPA category,is CD,ENTREZ ac,ENTREZ gene symbol,Experiment tag,ID link,UP entry name,celltype (Table!S4!statistics$1),Count Detection In Different Cell Types,Num Unique Peps,Organism,Protein Probability
no,2 - putative,non CD,7105,TSPAN6,U-251 MG,O43657,TSN6_HUMAN,U-251 MG,20,3,Human,1
no,2 - putative,non CD,23731,C9orf5,U-251 MG,Q9H330,CI005_HUMAN,U-251 MG,17,4,Human,1
no,2 - putative,non CD,56650,CLDND1,U-251 MG,Q9NY35,CLDN1_HUMAN,U-251 MG,46,4,Human,1
no,2 - putative,non CD,2014,EMP3,U-251 MG,P54852,EMP3_HUMAN,U-251 MG,32,4,Human,1
no,2 - putative,non CD,79158,GNPTAB,U-251 MG,Q3T906,GNPTA_HUMAN,U-251 MG,21,4,Human,1
no,2 - putative,non CD,55788,LMBRD1,U-251 MG,Q9NUN5,LMBD1_HUMAN,U-251 MG,22,4,Human,1
no,2 - putative,non CD,6584,SLC22A5,U-251 MG,O76082,S22A5_HUMAN,U-251 MG,36,4,Human,1
no,2 - putative,non CD,57583,TMEM181,U-251 MG,Q9P2C4,TM181_HUMAN,U-251 MG,16,4,Human,1
no,2 - putative,non CD,79065,ATG9A,U-251 MG,Q7Z3C6,ATG9A_HUMAN,U-251 MG,29,5,Human,1
no,2 - putative,non CD,113201,CASC4,U-251 MG,Q6P4E1,CASC4_HUMAN,U-251 MG,26,5,Human,1
no,2 - putative,non CD,6558,SLC12A2,U-251 MG,P55011,S12A2_HUMAN,U-251 MG,35,5,Human,1
no,2 - putative,non CD,6573,SLC19A1,U-251 MG,P41440,S19A1_HUMAN,U-251 MG,34,5,Human,1
no,2 - putative,non CD,19,ABCA1,U-251 MG,O95477,ABCA1_HUMAN,U-251 MG,18,6,Human,1
no,2 - putative,non CD,1209,CLPTM1,U-251 MG,O96005,CLPT1_HUMAN,U-251 MG,20,6,Human,1
no,2 - putative,non CD,6536,SLC6A9,U-251 MG,P48067,SC6A9_HUMAN,U-251 MG,21,6,Human,1
no,2 - putative,non CD,6856,SYPL1,U-251 MG,Q16563,SYPL1_HUMAN,U-251 MG,42,6,Human,1
CD151,2 - putative,CD,977,CD151,U-251 MG,P48509,CD151_HUMAN,U-251 MG,24,7,Human,1
no,2 - putative,non CD,10678,B3GNT2,U-251 MG,Q9NY97,B3GN2_HUMAN,U-251 MG,10,7,Human,1
no,2 - putative,non CD,6541,SLC7A1,U-251 MG,P30825,CTR1_HUMAN,U-251 MG,43,7,Human,1
no,2 - putative,non CD,23670,TMEM2,U-251 MG,Q9UHN6,TMEM2_HUMAN,U-251 MG,36,7,Human,1
no,2 - putative,non CD,10099,TSPAN3,U-251 MG,O60637,TSN3_HUMAN,U-251 MG,40,7,Human,1
no,2 - putative,non CD,2316,FLNA,U-251 MG,P21333,FLNA_HUMAN,U-251 MG,21,8,Human,1
no,2 - putative,non CD,27333,GOLIM4,U-251 MG,O00461,GOLI4_HUMAN,U-251 MG,13,9,Human,1
no,2 - putative,non CD,1836,SLC26A2,U-251 MG,P50443,S26A2_HUMAN,U-251 MG,27,9,Human,1
no,2 - putative,non CD,55714,ODZ3,U-251 MG,Q9P273,TEN3_HUMAN,U-251 MG,23,10,Human,1
no,2 - putative,non CD,950,SCARB2,U-251 MG,Q14108,SCRB2_HUMAN,U-251 MG,34,10,Human,1
no,2 - putative,non CD,6507,SLC1A3,U-251 MG,P43003,EAA1_HUMAN,U-251 MG,8,10,Human,1
no,2 - putative,non CD,201595,STT3B,U-251 MG,Q8TCJ2,STT3B_HUMAN,U-251 MG,34,10,Human,1
no,2 - putative,non CD,83986,ITFG3,U-251 MG,Q9H0X4,ITFG3_HUMAN,U-251 MG,46,11,Human,1
no,2 - putative,non CD,6510,SLC1A5,U-251 MG,Q15758,AAAT_HUMAN,U-251 MG,38,11,Human,1
no,2 - putative,non CD,3703,STT3A,U-251 MG,P46977,STT3A_HUMAN,U-251 MG,27,12,Human,1
CD70,2 - putative,CD,970,CD70,U-251 MG,P32970,CD70_HUMAN,U-251 MG,22,16,Human,1
no,2 - putative,non CD,57153,SLC44A2,U-251 MG,Q8IWA5,CTL2_HUMAN,U-251 MG,47,16,Human,1
no,2 - putative,non CD,6509,SLC1A4,U-251 MG,P43007,SATT_HUMAN,U-251 MG,43,17,Human,1
CD151,2 - putative,CD,977,CD151,U-87 MG,P48509,CD151_HUMAN,U-87 MG,24,1,Human,0.9571
CD82,2 - putative,CD,3732,CD82,U-87 MG,P27701,CD82_HUMAN,U-87 MG,29,1,Human,0.9943
no,2 - putative,non CD,20,ABCA2,U-87 MG,Q9BZC7,ABCA2_HUMAN,U-87 MG,6,1,Human,0.9352
no,2 - putative,non CD,10057,ABCC5,U-87 MG,O15440,MRP5_HUMAN,U-87 MG,20,1,Human,0.9861
no,2 - putative,non CD,444,ASPH,U-87 MG,Q12797,ASPH_HUMAN,U-87 MG,22,1,Human,0.9943
no,2 - putative,non CD,91304,C19orf6,U-87 MG,Q4ZIN3,MBRL_HUMAN,U-87 MG,9,1,Human,0.9943
no,2 - putative,non CD,113201,CASC4,U-87 MG,Q6P4E1,CASC4_HUMAN,U-87 MG,26,1,Human,0.987
no,2 - putative,non CD,1181,CLCN2,U-87 MG,P51788,CLCN2_HUMAN,U-87 MG,7,1,Human,0.9921
no,2 - putative,non CD,2014,EMP3,U-87 MG,P54852,EMP3_HUMAN,U-87 MG,32,1,Human,0.9943
no,2 - putative,non CD,63917,GALNT11,U-87 MG,Q8NCW6,GLT11_HUMAN,U-87 MG,4,1,Human,0.9809
no,2 - putative,non CD,54928,IMPAD1,U-87 MG,Q9NX62,IMPA3_HUMAN,U-87 MG,13,1,Human,0.9943
no,2 - putative,non CD,9772,KIAA0195,U-87 MG,Q12767,K0195_HUMAN,U-87 MG,9,1,Human,0.9898
no,2 - putative,non CD,57462,KIAA1161,U-87 MG,Q6NSJ0,K1161_HUMAN,U-87 MG,10,1,Human,0.9943
no,2 - putative,non CD,4249,MGAT5,U-87 MG,Q09328,MGT5A_HUMAN,U-87 MG,10,1,Human,0.9943
no,2 - putative,non CD,146664,MGAT5B,U-87 MG,Q3V5L5,MGT5B_HUMAN,U-87 MG,2,1,Human,0.9853
no,2 - putative,non CD,57326,PBXIP1,U-87 MG,Q96AQ6,PBIP1_HUMAN,U-87 MG,8,1,Human,0.9943
no,2 - putative,non CD,54872,PIGG,U-87 MG,Q5H8A4,PIGG_HUMAN,U-87 MG,2,1,Human,0.9943
no,2 - putative,non CD,94005,PIGS,U-87 MG,Q96S52,PIGS_HUMAN,U-87 MG,22,1,Human,0.9937
no,2 - putative,non CD,23646,PLD3,U-87 MG,Q8IV08,PLD3_HUMAN,U-87 MG,23,1,Human,0.9943
no,2 - putative,non CD,5355,PLP2,U-87 MG,Q04941,PLP2_HUMAN,U-87 MG,11,1,Human,0.9943
no,2 - putative,non CD,9554,SEC22B,U-87 MG,O75396,SC22B_HUMAN,U-87 MG,6,1,Human,0.9776
no,2 - putative,non CD,4891,SLC11A2,U-87 MG,P49281,NRAM2_HUMAN,U-87 MG,32,1,Human,0.9943
no,2 - putative,non CD,6573,SLC19A1,U-87 MG,P41440,S19A1_HUMAN,U-87 MG,34,1,Human,0.9107
no,2 - putative,non CD,29015,SLC43A3,U-87 MG,Q8NBI5,S43A3_HUMAN,U-87 MG,31,1,Human,0.9943
no,2 - putative,non CD,6526,SLC5A3,U-87 MG,P53794,SC5A3_HUMAN,U-87 MG,13,1,Human,0.925
no,2 - putative,non CD,84679,SLC9A7,U-87 MG,Q96T83,SL9A7_HUMAN,U-87 MG,31,1,Human,0.9943
no,2 - putative,non CD,55754,TMEM30A,U-87 MG,Q9NV96,CC50A_HUMAN,U-87 MG,34,1,Human,0.9667
no,2 - putative,non CD,163590,TOR1AIP2,U-87 MG,Q8NFQ8,TOIP2_HUMAN,U-87 MG,12,1,Human,0.9624
no,2 - putative,non CD,27075,TSPAN13,U-87 MG,O95857,TSN13_HUMAN,U-87 MG,21,1,Human,0.9943
no,2 - putative,non CD,7105,TSPAN6,U-87 MG,O43657,TSN6_HUMAN,U-87 MG,20,1,Human,0.9921
no,2 - putative,non CD,7103,TSPAN8,U-87 MG,P19075,TSN8_HUMAN,U-87 MG,14,1,Human,0.9943
no,2 - putative,non CD,0,TTMA,U-87 MG,A6NKL6,TTMA_HUMAN,U-87 MG,3,1,Human,0.9667
no,2 - putative,non CD,0,UNC84B,U-87 MG,Q9UH99,UN84B_HUMAN,U-87 MG,21,1,Human,0.9926
no,2 - putative,non CD,115,ADCY9,U-87 MG,O60503,ADCY9_HUMAN,U-87 MG,37,2,Human,1
no,2 - putative,non CD,0,APMAP,U-87 MG,Q9HDC9,APMAP_HUMAN,U-87 MG,26,2,Human,1
no,2 - putative,non CD,56650,CLDND1,U-87 MG,Q9NY35,CLDN1_HUMAN,U-87 MG,46,2,Human,1
no,2 - putative,non CD,1209,CLPTM1,U-87 MG,O96005,CLPT1_HUMAN,U-87 MG,20,2,Human,1
no,2 - putative,non CD,27333,GOLIM4,U-87 MG,O00461,GOLI4_HUMAN,U-87 MG,13,2,Human,1
no,2 - putative,non CD,56262,LRRC8A,U-87 MG,Q8IWT6,LRC8A_HUMAN,U-87 MG,23,2,Human,1
no,2 - putative,non CD,23507,LRRC8B,U-87 MG,Q6P9F7,LRC8B_HUMAN,U-87 MG,9,2,Human,1
no,2 - putative,non CD,4122,MAN2A2,U-87 MG,P49641,MA2A2_HUMAN,U-87 MG,4,2,Human,1
no,2 - putative,non CD,6558,SLC12A2,U-87 MG,P55011,S12A2_HUMAN,U-87 MG,35,2,Human,1
no,2 - putative,non CD,57210,SLC45A4,U-87 MG,Q5BKX6,S45A4_HUMAN,U-87 MG,7,2,Human,1
no,2 - putative,non CD,55248,TMEM206,U-87 MG,Q9H813,TM206_HUMAN,U-87 MG,39,2,Human,1
no,2 - putative,non CD,55362,TMEM63B,U-87 MG,Q5T3F8,TM63B_HUMAN,U-87 MG,11,2,Human,1
no,2 - putative,non CD,23555,TSPAN15,U-87 MG,O95858,TSN15_HUMAN,U-87 MG,13,2,Human,1
no,2 - putative,non CD,10099,TSPAN3,U-87 MG,O60637,TSN3_HUMAN,U-87 MG,40,2,Human,1
no,2 - putative,non CD,79065,ATG9A,U-87 MG,Q7Z3C6,ATG9A_HUMAN,U-87 MG,29,3,Human,1
no,2 - putative,non CD,151556,GPR155,U-87 MG,Q7Z3F1,GP155_HUMAN,U-87 MG,6,3,Human,0.9999
no,2 - putative,non CD,55788,LMBRD1,U-87 MG,Q9NUN5,LMBD1_HUMAN,U-87 MG,22,3,Human,1
no,2 - putative,non CD,6584,SLC22A5,U-87 MG,O76082,S22A5_HUMAN,U-87 MG,36,3,Human,1
no,2 - putative,non CD,6541,SLC7A1,U-87 MG,P30825,CTR1_HUMAN,U-87 MG,43,3,Human,1
no,2 - putative,non CD,6856,SYPL1,U-87 MG,Q16563,SYPL1_HUMAN,U-87 MG,42,3,Human,1
no,2 - putative,non CD,57583,TMEM181,U-87 MG,Q9P2C4,TM181_HUMAN,U-87 MG,16,3,Human,1
no,2 - putative,non CD,219623,TMEM26,U-87 MG,Q6ZUK4,TMM26_HUMAN,U-87 MG,5,3,Human,1
no,2 - putative,non CD,19,ABCA1,U-87 MG,O95477,ABCA1_HUMAN,U-87 MG,18,4,Human,1
no,2 - putative,non CD,55714,ODZ3,U-87 MG,Q9P273,TEN3_HUMAN,U-87 MG,23,4,Human,1
no,2 - putative,non CD,950,SCARB2,U-87 MG,Q14108,SCRB2_HUMAN,U-87 MG,34,4,Human,1
no,2 - putative,non CD,120103,SLC36A4,U-87 MG,Q6YBV0,S36A4_HUMAN,U-87 MG,10,4,Human,1
no,2 - putative,non CD,201595,STT3B,U-87 MG,Q8TCJ2,STT3B_HUMAN,U-87 MG,34,4,Human,1
no,2 - putative,non CD,79158,GNPTAB,U-87 MG,Q3T906,GNPTA_HUMAN,U-87 MG,21,5,Human,1
no,2 - putative,non CD,6510,SLC1A5,U-87 MG,Q15758,AAAT_HUMAN,U-87 MG,38,5,Human,1
no,2 - putative,non CD,23670,TMEM2,U-87 MG,Q9UHN6,TMEM2_HUMAN,U-87 MG,36,5,Human,1
no,2 - putative,non CD,3703,STT3A,U-87 MG,P46977,STT3A_HUMAN,U-87 MG,27,6,Human,1
no,2 - putative,non CD,6509,SLC1A4,U-87 MG,P43007,SATT_HUMAN,U-87 MG,43,7,Human,1
no,2 - putative,non CD,57153,SLC44A2,U-87 MG,Q8IWA5,CTL2_HUMAN,U-87 MG,47,7,Human,1
no,2 - putative,non CD,83986,ITFG3,U-87 MG,Q9H0X4,ITFG3_HUMAN,U-87 MG,46,8,Human,1
no,2 - putative,non CD,6507,SLC1A3,U-87 MG,P43003,EAA1_HUMAN,U-87 MG,8,8,Human,1
CD70,2 - putative,CD,970,CD70,U-87 MG,P32970,CD70_HUMAN,U-87 MG,22,9,Human,1
no,2 - putative,non CD,2316,FLNA,U-87 MG,P21333,FLNA_HUMAN,U-87 MG,21,11,Human,1
CD69,2 - putative,CD,969,CD69,U2932,Q07108,CD69_HUMAN,U2932,9,1,Human,0.9907
no,2 - putative,non CD,109,ADCY3,U2932,O60266,ADCY3_HUMAN,U2932,16,1,Human,0.9907
no,2 - putative,non CD,79065,ATG9A,U2932,Q7Z3C6,ATG9A_HUMAN,U2932,29,1,Human,0.9907
no,2 - putative,non CD,1497,CTNS,U2932,O60931,CTNS_HUMAN,U2932,7,1,Human,0.9907
no,2 - putative,non CD,63895,FAM38B,U2932,Q9H5I5,FA38B_HUMAN,U2932,1,1,Human,0.9888
no,2 - putative,non CD,81544,GDPD5,U2932,Q8WTR4,GDPD5_HUMAN,U2932,7,1,Human,0.9907
no,2 - putative,non CD,79158,GNPTAB,U2932,Q3T906,GNPTA_HUMAN,U2932,21,1,Human,0.952
no,2 - putative,non CD,9772,KIAA0195,U2932,Q12767,K0195_HUMAN,U2932,9,1,Human,0.9833
no,2 - putative,non CD,55788,LMBRD1,U2932,Q9NUN5,LMBD1_HUMAN,U2932,22,1,Human,0.9907
no,2 - putative,non CD,4891,SLC11A2,U2932,P49281,NRAM2_HUMAN,U2932,32,1,Human,0.9907
no,2 - putative,non CD,65010,SLC26A6,U2932,Q9BXS9,S26A6_HUMAN,U2932,11,1,Human,0.9907
no,2 - putative,non CD,8501,SLC43A1,U2932,O75387,LAT3_HUMAN,U2932,6,1,Human,0.9907
no,2 - putative,non CD,84679,SLC9A7,U2932,Q96T83,SL9A7_HUMAN,U2932,31,1,Human,0.9907
no,2 - putative,non CD,201595,STT3B,U2932,Q8TCJ2,STT3B_HUMAN,U2932,34,1,Human,0.9698
no,2 - putative,non CD,27075,TSPAN13,U2932,O95857,TSN13_HUMAN,U2932,21,1,Human,0.9907
CD82,2 - putative,CD,3732,CD82,U2932,P27701,CD82_HUMAN,U2932,29,2,Human,1
no,2 - putative,non CD,10057,ABCC5,U2932,O15440,MRP5_HUMAN,U2932,20,2,Human,1
no,2 - putative,non CD,115,ADCY9,U2932,O60503,ADCY9_HUMAN,U2932,37,2,Human,1
no,2 - putative,non CD,56650,CLDND1,U2932,Q9NY35,CLDN1_HUMAN,U2932,46,2,Human,1
no,2 - putative,non CD,56262,LRRC8A,U2932,Q8IWT6,LRC8A_HUMAN,U2932,23,2,Human,1
no,2 - putative,non CD,23646,PLD3,U2932,Q8IV08,PLD3_HUMAN,U2932,23,2,Human,1
no,2 - putative,non CD,6558,SLC12A2,U2932,P55011,S12A2_HUMAN,U2932,35,2,Human,1
no,2 - putative,non CD,10560,SLC19A2,U2932,O60779,S19A2_HUMAN,U2932,28,2,Human,0.9999
no,2 - putative,non CD,64116,SLC39A8,U2932,Q9C0K1,S39A8_HUMAN,U2932,10,2,Human,1
no,2 - putative,non CD,10099,TSPAN3,U2932,O60637,TSN3_HUMAN,U2932,40,2,Human,1
no,2 - putative,non CD,6584,SLC22A5,U2932,O76082,S22A5_HUMAN,U2932,36,3,Human,1
no,2 - putative,non CD,6536,SLC6A9,U2932,P48067,SC6A9_HUMAN,U2932,21,3,Human,1
no,2 - putative,non CD,6541,SLC7A1,U2932,P30825,CTR1_HUMAN,U2932,43,3,Human,1
no,2 - putative,non CD,55248,TMEM206,U2932,Q9H813,TM206_HUMAN,U2932,39,3,Human,1
no,2 - putative,non CD,55754,TMEM30A,U2932,Q9NV96,CC50A_HUMAN,U2932,34,3,Human,1
no,2 - putative,non CD,6573,SLC19A1,U2932,P41440,S19A1_HUMAN,U2932,34,4,Human,1
no,2 - putative,non CD,6856,SYPL1,U2932,Q16563,SYPL1_HUMAN,U2932,42,4,Human,1
CD53,2 - putative,CD,963,CD53,U2932,P19397,CD53_HUMAN,U2932,13,5,Human,1
no,2 - putative,non CD,0,0,U2932,P01908,HA21_HUMAN,U2932,8,5,Human,1
no,2 - putative,non CD,6768,ST14,U2932,Q9Y5Y6,ST14_HUMAN,U2932,5,6,Human,1
CD70,2 - putative,CD,970,CD70,U2932,P32970,CD70_HUMAN,U2932,22,7,Human,1
no,2 - putative,non CD,29015,SLC43A3,U2932,Q8NBI5,S43A3_HUMAN,U2932,31,7,Human,1
no,2 - putative,non CD,57153,SLC44A2,U2932,Q8IWA5,CTL2_HUMAN,U2932,47,8,Human,1
no,2 - putative,non CD,83986,ITFG3,U2932,Q9H0X4,ITFG3_HUMAN,U2932,46,9,Human,1
no,2 - putative,non CD,6510,SLC1A5,U2932,Q15758,AAAT_HUMAN,U2932,38,11,Human,1
no,2 - putative,non CD,6518,SLC2A5,U2932,P22732,GTR5_HUMAN,U2932,10,15,Human,1
CD37,2 - putative,CD,951,CD37,U2932,P11049,CD37_HUMAN,U2932,13,16,Human,1
no,2 - putative,non CD,6509,SLC1A4,U2932,P43007,SATT_HUMAN,U2932,43,18,Human,1
CD38,2 - putative,CD,952,CD38,U2932,P28907,CD38_HUMAN,U2932,13,21,Human,1
CD82,2 - putative,CD,3732,CD82,ZL55 MPM,P27701,CD82_HUMAN,ZL55 MPM,29,1,Human,0.9664
no,2 - putative,non CD,20,ABCA2,ZL55 MPM,Q9BZC7,ABCA2_HUMAN,ZL55 MPM,6,1,Human,0.9975
no,2 - putative,non CD,444,ASPH,ZL55 MPM,Q12797,ASPH_HUMAN,ZL55 MPM,22,1,Human,0.9975
no,2 - putative,non CD,10678,B3GNT2,ZL55 MPM,Q9NY97,B3GN2_HUMAN,ZL55 MPM,10,1,Human,0.9981
no,2 - putative,non CD,23731,C9orf5,ZL55 MPM,Q9H330,CI005_HUMAN,ZL55 MPM,17,1,Human,0.9953
no,2 - putative,non CD,59285,CACNG6,ZL55 MPM,Q9BXT2,CCG6_HUMAN,ZL55 MPM,3,1,Human,0.9975
no,2 - putative,non CD,113201,CASC4,ZL55 MPM,Q6P4E1,CASC4_HUMAN,ZL55 MPM,26,1,Human,0.9963
no,2 - putative,non CD,1181,CLCN2,ZL55 MPM,P51788,CLCN2_HUMAN,ZL55 MPM,7,1,Human,0.9801
no,2 - putative,non CD,954,ENTPD2,ZL55 MPM,Q9Y5L3,ENTP2_HUMAN,ZL55 MPM,3,1,Human,0.9928
no,2 - putative,non CD,81544,GDPD5,ZL55 MPM,Q8WTR4,GDPD5_HUMAN,ZL55 MPM,7,1,Human,0.9973
no,2 - putative,non CD,79158,GNPTAB,ZL55 MPM,Q3T906,GNPTA_HUMAN,ZL55 MPM,21,1,Human,0.9215
no,2 - putative,non CD,138050,HGSNAT,ZL55 MPM,Q68CP4,HGNAT_HUMAN,ZL55 MPM,10,1,Human,0.9017
no,2 - putative,non CD,0,IKIP,ZL55 MPM,Q70UQ0,IKIP_HUMAN,ZL55 MPM,11,1,Human,0.9973
no,2 - putative,non CD,54928,IMPAD1,ZL55 MPM,Q9NX62,IMPA3_HUMAN,ZL55 MPM,13,1,Human,0.9965
no,2 - putative,non CD,94005,PIGS,ZL55 MPM,Q96S52,PIGS_HUMAN,ZL55 MPM,22,1,Human,0.9973
no,2 - putative,non CD,8612,PPAP2C,ZL55 MPM,O43688,LPP2_HUMAN,ZL55 MPM,17,1,Human,0.9975
no,2 - putative,non CD,22937,SCAP,ZL55 MPM,Q12770,SCAP_HUMAN,ZL55 MPM,12,1,Human,0.9975
no,2 - putative,non CD,950,SCARB2,ZL55 MPM,Q14108,SCRB2_HUMAN,ZL55 MPM,34,1,Human,0.9975
no,2 - putative,non CD,9554,SEC22B,ZL55 MPM,O75396,SC22B_HUMAN,ZL55 MPM,6,1,Human,0.9946
no,2 - putative,non CD,23231,SEL1L3,ZL55 MPM,Q68CR1,SE1L3_HUMAN,ZL55 MPM,7,1,Human,0.9975
no,2 - putative,non CD,57515,SERINC1,ZL55 MPM,Q9NRX5,SERC1_HUMAN,ZL55 MPM,14,1,Human,0.9975
no,2 - putative,non CD,4891,SLC11A2,ZL55 MPM,P49281,NRAM2_HUMAN,ZL55 MPM,32,1,Human,0.9631
no,2 - putative,non CD,6558,SLC12A2,ZL55 MPM,P55011,S12A2_HUMAN,ZL55 MPM,35,1,Human,0.9835
no,2 - putative,non CD,10560,SLC19A2,ZL55 MPM,O60779,S19A2_HUMAN,ZL55 MPM,28,1,Human,0.997
no,2 - putative,non CD,6510,SLC1A5,ZL55 MPM,Q15758,AAAT_HUMAN,ZL55 MPM,38,1,Human,0.997
no,2 - putative,non CD,1836,SLC26A2,ZL55 MPM,P50443,S26A2_HUMAN,ZL55 MPM,27,1,Human,0.9857
no,2 - putative,non CD,55117,SLC6A15,ZL55 MPM,Q9H2J7,S6A15_HUMAN,ZL55 MPM,8,1,Human,0.984
no,2 - putative,non CD,6535,SLC6A8,ZL55 MPM,P48029,SC6A8_HUMAN,ZL55 MPM,15,1,Human,0.9901
no,2 - putative,non CD,84679,SLC9A7,ZL55 MPM,Q96T83,SL9A7_HUMAN,ZL55 MPM,31,1,Human,0.9975
no,2 - putative,non CD,6856,SYPL1,ZL55 MPM,Q16563,SYPL1_HUMAN,ZL55 MPM,42,1,Human,0.9975
no,2 - putative,non CD,57583,TMEM181,ZL55 MPM,Q9P2C4,TM181_HUMAN,ZL55 MPM,16,1,Human,0.9941
no,2 - putative,non CD,399474,TMEM200B,ZL55 MPM,Q69YZ2,T200B_HUMAN,ZL55 MPM,3,1,Human,0.9953
no,2 - putative,non CD,55362,TMEM63B,ZL55 MPM,Q5T3F8,TM63B_HUMAN,ZL55 MPM,11,1,Human,0.9975
no,2 - putative,non CD,10099,TSPAN3,ZL55 MPM,O60637,TSN3_HUMAN,ZL55 MPM,40,1,Human,0.9975
no,2 - putative,non CD,7105,TSPAN6,ZL55 MPM,O43657,TSN6_HUMAN,ZL55 MPM,20,1,Human,0.9921
no,2 - putative,non CD,115,ADCY9,ZL55 MPM,O60503,ADCY9_HUMAN,ZL55 MPM,37,2,Human,0.9999
no,2 - putative,non CD,0,APMAP,ZL55 MPM,Q9HDC9,APMAP_HUMAN,ZL55 MPM,26,2,Human,1
no,2 - putative,non CD,2316,FLNA,ZL55 MPM,P21333,FLNA_HUMAN,ZL55 MPM,21,2,Human,0.9989
no,2 - putative,non CD,55788,LMBRD1,ZL55 MPM,Q9NUN5,LMBD1_HUMAN,ZL55 MPM,22,2,Human,1
no,2 - putative,non CD,23646,PLD3,ZL55 MPM,Q8IV08,PLD3_HUMAN,ZL55 MPM,23,2,Human,1
no,2 - putative,non CD,55248,TMEM206,ZL55 MPM,Q9H813,TM206_HUMAN,ZL55 MPM,39,2,Human,1
no,2 - putative,non CD,7103,TSPAN8,ZL55 MPM,P19075,TSN8_HUMAN,ZL55 MPM,14,2,Human,1
no,2 - putative,non CD,19,ABCA1,ZL55 MPM,O95477,ABCA1_HUMAN,ZL55 MPM,18,3,Human,1
no,2 - putative,non CD,56650,CLDND1,ZL55 MPM,Q9NY35,CLDN1_HUMAN,ZL55 MPM,46,3,Human,1
no,2 - putative,non CD,6584,SLC22A5,ZL55 MPM,O76082,S22A5_HUMAN,ZL55 MPM,36,3,Human,1
no,2 - putative,non CD,201595,STT3B,ZL55 MPM,Q8TCJ2,STT3B_HUMAN,ZL55 MPM,34,3,Human,1
no,2 - putative,non CD,6573,SLC19A1,ZL55 MPM,P41440,S19A1_HUMAN,ZL55 MPM,34,4,Human,1
CD151,2 - putative,CD,977,CD151,ZL55 MPM,P48509,CD151_HUMAN,ZL55 MPM,24,5,Human,1
no,2 - putative,non CD,81035,COLEC12,ZL55 MPM,Q5KU26,COL12_HUMAN,ZL55 MPM,18,5,Human,1
no,2 - putative,non CD,29015,SLC43A3,ZL55 MPM,Q8NBI5,S43A3_HUMAN,ZL55 MPM,31,5,Human,1
no,2 - putative,non CD,23670,TMEM2,ZL55 MPM,Q9UHN6,TMEM2_HUMAN,ZL55 MPM,36,5,Human,1
no,2 - putative,non CD,6541,SLC7A1,ZL55 MPM,P30825,CTR1_HUMAN,ZL55 MPM,43,6,Human,1
no,2 - putative,non CD,6509,SLC1A4,ZL55 MPM,P43007,SATT_HUMAN,ZL55 MPM,43,9,Human,1
no,2 - putative,non CD,83986,ITFG3,ZL55 MPM,Q9H0X4,ITFG3_HUMAN,ZL55 MPM,46,14,Human,1
no,2 - putative,non CD,57153,SLC44A2,ZL55 MPM,Q8IWA5,CTL2_HUMAN,ZL55 MPM,47,18,Human,1
no,3 - unspecific,non CD,9988,DMTF1,786-O,Q9Y222,DMTF1_HUMAN,786-O,14,1,Human,0.9852
no,3 - unspecific,non CD,1774,DNASE1L1,786-O,P49184,DNSL1_HUMAN,786-O,9,1,Human,0.9306
no,3 - unspecific,non CD,5315,PKM2,786-O,P14618,KPYM_HUMAN,786-O,32,1,Human,0.9957
no,3 - unspecific,non CD,7431,VIM,786-O,P08670,VIME_HUMAN,786-O,32,1,Human,0.9658
no,3 - unspecific,non CD,85004,RERG,786-O,Q96A58,RERG_HUMAN,786-O,2,2,Human,0.96
no,3 - unspecific,non CD,60,ACTB,786-O,P60709,ACTB_HUMAN,786-O,44,3,Human,1
no,3 - unspecific,non CD,2679,GGT3P,786-O,A6NGU5,GGT3_HUMAN,786-O,21,5,Human,1
no,3 - unspecific,non CD,7057,THBS1,786-O,P07996,TSP1_HUMAN,786-O,33,8,Human,1
CD224,3 - unspecific,CD,2678,GGT1,786-O,P19440,GGT1_HUMAN,786-O,24,12,Human,1
CD224,3 - unspecific,CD,2678,GGT1,A-431,P19440,GGT1_HUMAN,A-431,24,1,Human,0.9859
no,3 - unspecific,non CD,11215,AKAP11,A-431,Q9UKA4,AKA11_HUMAN,A-431,7,1,Human,0.9338
no,3 - unspecific,non CD,57448,BIRC6,A-431,Q9NR09,BIRC6_HUMAN,A-431,19,1,Human,0.9274
no,3 - unspecific,non CD,25819,CCRN4L,A-431,Q9UK39,NOCT_HUMAN,A-431,1,1,Human,0.9114
no,3 - unspecific,non CD,9988,DMTF1,A-431,Q9Y222,DMTF1_HUMAN,A-431,14,1,Human,0.9775
no,3 - unspecific,non CD,51280,GOLM1,A-431,Q8NBJ4,GOLM1_HUMAN,A-431,31,1,Human,0.9935
no,3 - unspecific,non CD,9653,HS2ST1,A-431,Q7LGA3,HS2ST_HUMAN,A-431,26,1,Human,0.9935
no,3 - unspecific,non CD,140465,MYL6B,A-431,P14649,MYL6B_HUMAN,A-431,5,1,Human,0.9915
no,3 - unspecific,non CD,5033,P4HA1,A-431,P13674,P4HA1_HUMAN,A-431,14,1,Human,0.9935
no,3 - unspecific,non CD,11331,PHB2,A-431,Q99623,PHB2_HUMAN,A-431,17,1,Human,0.9902
no,3 - unspecific,non CD,8985,PLOD3,A-431,O60568,PLOD3_HUMAN,A-431,24,1,Human,0.8878
no,3 - unspecific,non CD,5954,RCN1,A-431,Q15293,RCN1_HUMAN,A-431,18,1,Human,0.9737
